time	1	2	3	4
2812.207	443			
2812.207		215.75		
2812.227			102.5	
2812.227				526.5
2812.227	443.5			
2812.249			102.75	
2812.249				526.75
2812.249	443.75			
2812.249		200.5		
2812.279			103	
2812.279				527.25
2812.279	443			
2812.3			103	
2812.3				527.25
2812.3	443			
2812.325			103.75	
2812.325				527.5
2812.325	441.5			
2812.325		188		
2812.341			103.75	
2812.341				527.5
2812.341	439.5			
2812.341		183.25		
2812.365			103.75	
2812.365				527.5
2812.365	439.5			
2812.365		183.25		
2812.389			103.75	
2812.389				527.75
2812.389	436.5			
2812.389		179.25		
2812.416			104.25	
2812.416				528.25
2812.416	433.25			
2812.416		176.5		
2812.445			104.25	
2812.445				528.5
2812.445	429.75			
2812.445		175.25		
2812.472			104.25	
2812.472				528.5
2812.472	429.75			
2812.472		175.25		
2812.497			104.75	
2812.497				528.5
2812.497	425.75			
2812.497		175.5		
2812.527			104.75	
2812.527				528.5
2812.527		177.25		
2812.527	421.5			
2812.554			104.75	
2812.554				528.5
2812.554	417.5			
2812.554		180.25		
2812.582			104.75	
2812.582				528.5
2812.582	413.75			
2812.582		184.5		
2812.612			104.75	
2812.612				528.5
2812.612	410			
2812.612		190.25		
2812.635			104.75	
2812.635				528.5
2812.635	410			
2812.635		190.25		
2812.66			104.5	
2812.66				528.5
2812.66	406.75			
2812.66		196.5		
2812.693			104	
2812.693				528
2812.693	404.25			
2812.693		203		
2812.715			103.75	
2812.715				527.5
2812.715	402			
2812.715		211.75		
2812.736			103.75	
2812.736				527.5
2812.736	402			
2812.736		211.75		
2812.764			103.75	
2812.764				527.5
2812.764		218.75		
2812.764	400.5			
2812.784			103.5	
2812.784				527.5
2812.784		226.25		
2812.784	399.75			
2812.804			103.5	
2812.804				527.5
2812.804		226.25		
2812.804	399.75			
2812.828			102.75	
2812.828				527
2812.828		233.5		
2812.828	399.75			
2812.857			102.75	
2812.857				526.25
2812.857		240.25		
2812.857	400.25			
2812.883			102	
2812.883				526.25
2812.883		246		
2812.883	401.5			
2812.905			102	
2812.905				526.25
2812.905		246		
2812.905	401.5			
2812.934			101.75	
2812.934				525.75
2812.934		251		
2812.934	403.5			
2812.956			101.75	
2812.956				525.75
2812.956		254		
2812.956	405.75			
2812.981			101	
2812.981				525.25
2812.981		256.25		
